SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.038974026,62,0,0.209411324,10667,6,0,1,0,2
0,0.572633552,33,0,0.589558696,3466,10,0,1,0,3
0,0.259956674,62,0,0.201904265,7666,4,0,1,0,1
0,0.00286209,78,0,0.204290868,5266,8,0,1,0,0
0,0.417597067,23,0,0.249796583,1228,3,0,0,0,0
0,0.462181273,43,0,0.239185751,2750,5,0,0,0,3
0,0.04045749,65,0,0.986113482,17570,20,0,11,0,0
1,0.9999999,53,0,0.495528669,1900,3,2,1,0,0
0,0.614451546,50,0,0.434378061,4083,5,0,2,0,1
0,0.05650394,53,0,3491,8311,13,0,3,0,0
0,0.943353538,74,0,1014,1159,8,0,0,0,0
0,0.038550532,58,0,2042,2554,9,0,1,0,0
0,0.601457039,41,0,0.303826104,10166,10,0,1,0,4
0,0.481518482,42,0,0.005089059,2750,2,0,0,0,0
0,0.017457599,40,0,1191,2554,6,0,1,0,1
0,0.062719412,60,0,0.212551186,10500,14,0,1,0,0
0,0,65,0,0.349345651,6494,7,0,2,0,0
0,0.888111888,35,1,0.148170366,1666,9,0,0,0,0
0,0.022131858,90,0,0.008370895,1552,3,0,0,0,0
0,0.684136109,57,0,0.289375582,8583,8,0,1,0,1
0,0,58,0,107,1159,8,0,0,0,0
0,0.005162738,71,0,0.267748028,9000,13,0,3,0,0
0,0.447042874,43,1,0.550483172,3000,4,0,1,0,0
0,0,59,0,0.528111033,4250,11,0,1,0,1
0,0.242078263,52,0,0.353328456,4100,11,0,1,0,0
0,0.72697777,59,2,0.414868106,7505,14,2,2,0,2
0,0.564052695,46,1,0.661732912,6012,11,0,1,1,1
0,0.038860841,46,0,0.631936806,10000,14,0,2,0,2
0,0.437050922,30,2,0.024351084,3736,7,0,0,0,1
0,0.13334023,49,0,0.296425894,4000,8,0,2,0,1
0,0,68,0,0.391643551,5767,4,0,1,0,0
1,0.342050336,56,2,0.470570525,6642,20,0,1,0,1
1,0.214582945,43,3,0.752811797,4000,15,0,4,1,1
0,0.03347925,73,0,0.53205348,8750,11,0,2,0,0
0,0.343813717,63,1,0.513258948,6900,12,0,2,0,0
0,0.175648703,40,0,0.461018781,7400,9,0,4,1,3
0,0.094545282,33,0,0.474756977,3188,5,0,1,0,0
0,0.351892829,45,0,0.563852484,3280,18,0,3,0,4
0,0.323775915,52,3,0.209399217,12000,12,0,1,0,0
0,0.592831872,45,0,0.248554913,13666,2,0,1,0,1
0,0.315694197,44,0,0.554289142,5000,7,0,2,0,3
0,0.026749331,51,0,0.321787149,7967,7,0,2,0,0
0,0.05834368,58,0,0.103255435,27000,6,0,1,0,1
0,0.408549811,38,0,0.075755385,20750,15,0,0,0,0
0,0.185395968,47,0,0.305882353,3484,8,0,1,0,1
0,0.766660513,43,0,0.431174314,9000,8,0,1,0,5
0,0.001445003,40,1,0.413917217,5000,5,0,2,0,0
0,0.9999999,42,0,0.48421654,7000,7,0,2,0,2
0,0.9999999,26,0,0.051766274,4500,3,0,0,1,3
0,0.285149246,74,0,3742,0,31,0,2,0,0
0,0.030829821,48,1,0.088447653,1107,3,0,0,0,2
0,0.006978109,52,0,0.082305222,11833,14,0,2,0,0
0,0.036636155,62,0,0.046423045,8400,16,0,0,0,1
1,0.237961278,64,1,1063,2554,13,0,1,0,0
0,0.769122436,45,0,0.540821544,5866,9,0,2,0,0
1,0.448900116,52,4,0.413438206,11950,14,3,3,1,2
0,0.199614504,27,0,0.06433495,3916,6,0,0,0,0
0,0.259666918,41,1,0.368285029,5416,13,0,2,0,2
0,0.046901617,61,0,0.633949847,8812,8,0,3,0,0
0,0.521788535,62,0,0.49626977,3350,2,0,1,0,1
0,0,43,0,0.339166302,16000,16,0,2,0,3
0,0.32558664,47,0,4350,8311,26,0,2,0,0
0,0.899091417,37,0,0.48703801,11417,16,0,2,0,1
0,0.336959561,54,0,1327,2554,11,0,1,0,0
0,0.000907289,89,0,0.003732338,3750,10,0,0,0,0
0,0.710072468,35,0,0.50009998,5000,12,0,2,0,0
0,0.64811173,45,0,0.288620226,10421,10,0,2,0,0
0,0.015784824,68,0,0.201599848,10500,16,0,1,0,0
0,0.57073821,39,0,1314,8311,5,2,2,0,0
0,0.056596486,68,0,0.319335083,8000,19,0,2,0,0
0,0.040448989,36,0,0.070133205,6230,4,0,0,0,1
0,0,46,0,0.332702319,4225,10,0,0,0,1
0,0.031082038,48,0,0.005342399,4117,2,0,0,0,1
0,0.093103724,61,0,0.159808404,4592,9,0,1,0,0
0,0.122403682,69,0,0.298283619,6000,12,0,2,0,0
0,0.062943154,40,0,0.307244796,11000,9,0,2,0,2
0,0.623688974,38,0,0.168375718,4875,9,0,0,0,3
0,0.002784012,42,0,0.000387072,5166,7,0,0,0,4
0,0.010483448,57,2,3425,8311,9,0,2,0,0
0,0.024171949,76,0,0.120488617,1800,11,0,0,0,0
0,0.018256504,87,0,13,1159,2,0,0,0,0
1,0.974763407,51,2,0.621683968,2600,4,0,1,2,2
0,0.014984986,66,0,15,1159,2,0,0,0,0
0,0.048900031,64,0,51,1159,7,0,0,0,0
1,0,65,0,0.434385382,1203,6,0,0,0,0
1,0.280223993,29,0,0.598674965,4980,14,0,1,0,0
0,0.00939953,68,0,37,1159,2,0,0,0,0
0,0.347611648,43,0,0.324662136,12800,10,0,3,0,3
0,0.058992118,38,0,0.212844287,7333,5,0,2,0,2
1,0.9999999,27,0,207,0,6,0,0,0,0
0,0.729847396,38,3,0.151903018,32500,25,0,2,0,1
0,0.044605764,74,1,0.233205374,4167,7,0,1,0,0
0,0.190229874,57,1,0.303960628,8533,12,1,3,0,0
0,0.852981045,54,0,0.629885475,5500,14,0,2,0,0
0,0.059668871,31,0,3162,0,11,0,2,0,1
0,0.080566208,70,0,0.270115326,15000,16,0,2,0,1
0,0.001907009,60,0,0.271383316,10416,14,0,2,0,0
0,0.294161918,82,0,264,1159,9,0,0,0,0
0,0.035498728,50,0,0.321893949,7750,9,0,3,0,2
0,0,89,0,0,5356,3,0,0,0,0
0,0.179850185,38,0,0.071259771,5500,9,0,0,0,0
0,0.02058543,58,0,682,2554,6,0,1,0,1
0,0.297832794,46,0,0.078487448,6293,3,0,1,0,0
0,0.897617627,46,4,0.63076084,11000,12,0,2,0,2
0,0.017796441,32,0,0.014666317,42000,4,0,2,0,0
0,0.058011916,35,0,0.348095002,4041,8,0,2,0,3
0,0.407918372,42,0,0.746319462,11750,10,0,5,0,2
0,0.140761497,52,0,0.332672426,7060,4,0,1,0,2
0,0.007744166,41,0,0.503645074,4800,18,0,1,0,2
1,0.159789347,56,0,1706,2554,2,0,1,0,0
0,0.9999999,26,0,0,0,1,0,0,0,0
0,0.089636085,63,0,0.127570357,12400,6,0,1,0,1
0,0.026324773,48,0,0.141100866,3578,7,0,0,0,0
0,0.436867374,51,0,0.064838661,6600,3,0,0,0,2
0,0.002533164,36,0,486.5,1,4,0,1,0,0
0,0.181892555,37,0,0.308113489,2008,6,0,0,0,2
0,0.322075404,40,0,2430,8311,7,0,2,0,2
0,0.018112539,47,0,1217,0,9,0,1,0,2
0,0.188291822,48,0,0.280445241,10600,12,0,1,0,2
0,0.028717822,45,0,2560,2554,4,0,1,0,0
0,0.028907777,41,0,0.768520892,3900,6,0,2,0,1
0,0.892103597,34,0,0.525618595,4000,6,1,0,0,0
0,1.021932654,62,0,0.282202267,6792,6,0,2,1,1
0,0.04395317,37,0,4685,0,6,0,1,0,2
0,0.02521223,85,0,0.008093805,9636,9,0,0,0,0
1,0.904023994,41,1,0.043582294,5850,5,0,0,0,0
0,0.295937295,58,0,0.619563406,6000,14,0,2,2,0
0,0.009481124,32,0,0.131116208,2615,5,0,0,0,0
0,0.058903438,72,0,0.00657049,7000,4,0,0,0,1
0,0.016320786,77,0,43,1159,5,0,0,0,0
0,0.008738939,56,0,0.541057368,8000,29,0,6,0,0
0,0.025648718,45,0,3584,2554,8,0,1,0,0
0,0.813062313,52,1,0.016218618,4500,5,0,0,0,0
0,0.468003964,30,0,0.28761873,6000,10,0,0,0,0
0,0,44,0,0,12416,3,0,0,0,0
0,0.061770846,72,0,0.130374957,2906,6,0,0,0,0
0,0.036921462,39,0,524,1159,12,0,0,0,0
0,0.85158117,58,1,0.512898131,7597,12,0,1,0,0
0,0.09567354,37,0,0.329499072,2694,6,0,1,0,2
0,0.47598401,49,0,0.303983229,10493,15,0,2,0,1
1,0.9999999,27,0,50,1159,1,0,0,0,0
0,0.27151563,62,1,6960,8311,17,0,2,1,0
0,0.166763939,60,0,0.013024305,9750,3,0,0,0,0
1,0.9999999,29,0,0.039675102,3200,1,3,0,0,1
0,0,37,1,0.422720354,21680,17,0,6,0,4
0,0.120915283,72,0,0.40314441,5151,17,0,2,0,0
0,0.000272721,79,0,0.168263224,2400,11,0,1,0,0
0,0.141134792,64,0,0.2035988,3000,4,0,0,0,0
0,0.278938053,51,2,0.5496875,3199,16,0,2,0,1
0,0.004266922,31,0,11,1159,18,0,0,0,0
0,0.032446276,47,0,0.287370809,11900,16,0,1,0,2
0,0.080654744,67,0,0.52790626,3242,22,0,1,0,0
0,0.041411471,45,0,0.008456176,8750,3,0,0,0,3
0,0.004778338,65,0,156,2554,6,0,1,0,0
0,0.006796192,77,0,0.41393079,2253,13,0,1,0,0
1,1.021736768,41,3,0.352867308,7166,13,0,1,1,0
0,0,75,0,422,1159,6,0,0,0,0
0,0.003706568,29,0,262,0,4,0,0,0,0
0,0.639438417,32,0,0.847860044,3200,11,0,2,0,0
0,0.194103194,45,0,446.5,1,5,0,1,0,3
0,0.623488774,56,0,1335,2554,3,0,1,0,0
0,0.157095284,82,1,0.138070792,3700,12,0,0,0,0
0,0.011814461,58,0,31,1159,7,0,0,0,0
0,0.570670381,50,2,0.26063904,7166,14,0,0,0,2
0,0.067146643,77,0,2537,8311,4,0,2,0,0
0,0.822400231,63,0,0.515793683,2500,12,0,0,0,0
0,1.030862856,28,1,0.135397693,4940,4,0,0,0,0
0,0.635243574,61,0,0.280387309,4853,3,0,1,0,1
0,0.174267615,46,0,239,1159,7,0,0,0,0
0,0.120268533,24,0,0.027808676,898,2,0,0,0,0
0,0.870417278,69,0,543,1159,3,0,0,0,0
0,0.067392963,43,0,0.096648129,6652,4,0,0,0,3
0,0.136172765,29,0,0.136634845,1675,7,0,0,0,0
0,0.013129948,41,0,0.154413573,4066,10,0,0,0,2
0,0.032014869,69,0,0.00719856,5000,5,0,0,0,0
0,0.242731535,65,0,0.393803787,2904,7,0,1,0,1
0,0,73,0,0.27384077,8000,7,0,1,0,1
0,0.9999999,53,0,0.241359399,12122,6,0,2,0,2
0,0.050849261,82,1,0.00659967,6666,10,0,0,0,0
0,0.073011203,56,1,0.539185414,6800,22,0,2,0,1
0,0,55,0,0.349304225,12000,7,0,1,0,3
1,0.234859354,47,1,0.32642487,1350,11,0,0,0,3
0,0.047489409,67,0,4875,8311,9,0,2,0,0
0,0.059393219,42,0,0.116525565,15000,5,0,1,0,0
0,0.212729274,69,1,0.087252125,12354,12,0,0,0,1
0,0.9999999,38,0,253,1159,2,1,0,0,1
0,0.179050973,52,0,0.098183882,1761,4,0,0,0,2
0,0.432928354,53,0,0.450569644,2720,8,0,1,0,0
0,0.007499886,76,0,0.003998934,3750,17,0,0,0,0
0,0.003318419,50,0,0.828929539,2951,13,0,2,0,2
0,0.016777156,64,0,0.341778697,1933,5,0,0,0,1
0,0.212034966,53,0,0.033744727,6400,9,0,1,0,0
0,0.9999999,62,1,0.323470612,2500,2,0,1,0,0
0,0,61,0,0.180243526,5830,9,0,2,0,0
0,0.759741995,62,1,0.739881619,6250,18,0,2,0,0
0,0.460269865,42,1,6962,8311,8,0,4,0,3
0,0.063293671,62,0,0.650545562,3390,8,0,2,0,0
0,0.06741894,47,0,1.246753247,1616,10,0,1,0,1
0,0.582955157,38,0,0.706102966,2932,4,0,1,0,0
0,0.082531133,46,0,0.52719958,17150,11,0,4,0,4
0,0.255744256,27,0,0.51974013,2000,2,0,0,0,0
0,0.021450498,42,0,0.012794882,2500,13,0,0,0,0
0,0.9999999,32,2,0.020583717,9764,2,0,0,0,4
0,0.038313859,43,0,459.5,1,12,0,2,0,2
0,0.511269726,51,2,0.292457451,16333,13,0,1,0,3
0,0,55,0,6581,8311,9,0,4,0,3
1,0.233900814,38,0,0.888187949,4596,7,1,2,0,0
0,0.588479635,61,0,0.638473535,10900,20,0,6,0,0
0,0.004221909,42,0,0.380055106,11250,6,0,2,0,2
0,0.307138572,49,0,0.10442124,4500,4,0,0,0,1
0,0.073191767,54,0,0.020708083,4490,4,0,0,0,0
0,0.00149995,56,0,0.47385418,8050,16,0,3,0,2
0,0.039346142,69,0,0.11386958,12083,7,0,2,0,0
0,0.208367298,46,0,0.310373104,4877,13,0,1,0,2
0,0.061469865,41,0,0.284537839,7042,13,0,1,0,4
0,0.08525106,46,0,0.646662388,3115,8,0,1,0,1
0,0.00170133,76,0,232,1159,5,0,0,0,1
0,0.458131824,59,0,0.41285897,8600,6,0,1,0,0
0,0.005249494,74,0,540,1159,11,0,0,0,1
0,0.234841984,68,0,0.202041998,19000,18,0,1,0,0
0,0.004092661,51,0,0.001250521,7196,4,0,0,0,1
1,0.629617033,46,5,0.408518296,5000,13,1,2,0,0
0,0.259445111,38,0,673,0,7,0,0,0,2
0,0.9999999,60,1,0.442231076,5772,8,0,2,0,0
0,0.177441128,73,0,1473,8311,6,0,2,0,0
0,0.506922814,60,0,0.298175025,6958,22,0,0,0,0
0,0.005367306,56,0,2921,8311,13,0,3,0,0
0,0.020748963,52,0,0.128423615,11500,5,0,1,0,0
0,0.048190266,39,0,0.23673281,6500,9,0,2,0,3
0,0.007618685,75,0,4,1159,7,0,0,0,0
0,0.064075482,24,0,0.006238004,2083,1,0,0,0,0
0,0.700294428,56,0,0.444267516,3767,6,0,1,0,1
0,0.261497739,31,0,0.626271333,5800,14,0,1,0,0
0,0.054107129,36,0,344,1159,6,0,0,0,0
0,0.632130859,64,0,0.701960784,6119,16,0,4,0,0
0,0.912175649,26,0,0.058039433,3600,2,0,0,1,0
0,0.363577447,44,0,0.77650839,2800,6,0,2,0,3
0,0.9999999,52,0,0.179882012,10000,3,0,1,0,1
0,0,74,0,0.017800262,5336,10,0,0,0,1
0,0.008083109,35,0,0.084039088,7674,6,0,0,0,3
0,1.64E-05,70,0,2182,8311,23,0,3,0,0
0,0.981063684,50,0,0.412807999,8400,6,0,2,0,4
0,0.9999999,26,0,330,1159,4,0,0,0,0
0,0.698270792,52,3,0.187335092,7200,5,0,1,0,0
0,0.277796295,73,0,0.159562151,9500,5,0,1,0,0
0,1.066833751,51,0,616,1159,5,0,0,0,3
0,0.031928918,32,0,0.047994354,8500,6,0,0,0,0
0,0,78,0,0.000344709,2900,8,0,0,0,0
0,0.607103647,48,0,0.760143198,1675,6,0,1,0,1
0,0.14518115,38,0,0.349233883,6917,9,0,1,0,2
0,0.061526501,86,0,0.012548263,7251,7,0,0,0,0
0,0.704073982,28,1,0.155201143,4200,8,0,0,0,0
0,0.713737986,52,1,4.570714643,2000,12,0,1,0,3
0,0.768246351,48,0,0.858451291,1200,7,0,1,0,0
0,0.874348839,50,0,0.340273363,6291,11,0,1,0,1
1,0.642823213,57,2,0.509374099,10400,11,0,5,0,0
0,0.030742314,62,0,1501,8311,6,0,2,0,0
0,0.587760816,39,0,0.396714048,5416,7,0,2,0,1
0,0.007758821,61,0,0.609701907,5400,7,0,1,0,0
0,0.13751405,44,0,0.512276786,3583,10,0,2,0,2
0,0.008729763,52,0,674,2554,8,0,1,0,0
0,0.006722576,59,1,0.262787973,2560,10,0,1,0,0
0,0.321678322,24,0,0.009988901,900,1,0,0,0,0
0,0,70,0,0.503887449,2700,4,0,1,0,0
0,0.062104211,40,0,0.004060914,3939,2,0,0,0,0
0,0.677754816,43,0,0.142009061,6400,4,0,0,0,0
0,0.103290164,81,0,540,2554,6,0,1,0,0
0,0.05177291,53,0,0.215822501,8923,5,0,2,0,1
0,0.003332593,24,0,0.634591961,820,6,0,0,0,0
0,0.305032043,64,0,1060,2554,9,0,1,0,0
0,0.017506908,68,0,0.139700079,3800,15,0,0,0,0
0,0.433113377,72,0,0.085193185,4166,9,0,0,0,0
0,0.9999999,59,0,0.280892978,40000,6,0,3,0,0
0,0.000876688,64,0,0.552406065,4550,12,0,1,0,0
0,0.231550857,41,0,1996,8311,10,0,3,0,0
1,0.960691923,42,0,1.241580483,3770,29,1,2,1,3
0,0.141994204,84,0,0.012479002,8333,3,0,0,0,0
0,0.884732895,52,1,0.465785511,5976,5,0,1,0,1
0,0.204868877,58,0,0.208772748,10714,17,0,2,0,1
0,0.058792936,63,0,1186,8311,8,0,2,0,0
0,0.736991057,40,0,0.38769171,5150,6,0,1,0,2
0,0.703499803,37,0,0.337864854,2500,9,0,0,0,1
0,0.008784369,37,0,1.116768862,3750,7,0,1,0,0
0,0.094635122,55,0,0.005710207,1400,4,0,0,0,1
0,0.354218225,34,0,0.431590258,5583,11,0,1,0,1
0,0.018074746,44,0,2994,2554,10,0,1,0,0
0,0.022823082,71,0,0.004856449,7000,3,0,0,0,1
1,1.054678999,49,2,1.004498875,4000,10,0,1,0,0
0,0.41007969,51,0,1613,2554,8,0,1,0,0
0,0.007243125,86,1,0.000685166,2918,4,0,0,0,0
0,0.286606566,44,0,0.030996556,9000,3,0,0,0,2
0,0.198829886,52,0,2.801831807,1200,9,0,3,0,0
0,0.78905002,48,0,0.603257591,4972,16,0,2,0,2
1,0.9999999,42,1,0.250863295,4922,4,0,1,0,4
0,0.172203089,53,0,0.022325891,3000,3,0,0,0,2
1,0.616766467,45,0,0.619764398,4583,5,0,1,0,1
0,0.9999999,59,0,0.249117855,4250,1,0,1,0,0
0,0.343082175,63,0,1114,2554,9,0,1,0,1
1,0.989263236,49,1,0.154169955,3800,9,1,1,0,1
1,0.921228347,60,1,2717,8311,14,0,2,0,0
0,0.041027591,82,0,160,2554,6,0,1,0,0
1,0.79314085,43,1,0.431642089,4000,7,1,1,1,1
0,0.204178692,76,0,0.045986861,3500,6,0,0,0,0
0,0,46,0,0.031474378,10166,10,0,1,0,1
0,0.096937242,81,0,0.456465393,10416,10,0,3,0,0
0,0,38,0,0.318285801,6556,5,0,1,0,0
0,0.402148222,64,0,4068,8311,14,0,3,0,0
0,0.703580691,54,0,0.531109833,8694,16,0,1,0,1
0,0.234124158,49,0,0.840031994,5000,12,0,2,0,3
0,0.177176426,46,0,0.262747451,5000,5,0,1,0,4
0,0.124526659,62,0,1851,8311,11,0,2,0,1
0,0.432494648,50,0,0.366422063,12400,11,0,1,0,1
0,0.011556488,58,0,2210,2554,9,0,1,0,2
0,0.25689483,51,5,0.336163928,5416,10,0,1,0,3
0,0.240383632,83,0,0.086293642,6558,10,0,0,0,0
0,0.220248843,56,0,0.431568432,1000,11,0,0,0,2
0,0.101801205,50,0,0.252499667,7500,18,0,1,0,1
0,0.914517705,39,1,0.284490146,2333,13,0,0,0,1
0,0.00991584,42,0,0.230153969,5000,6,0,1,0,2
0,0.34630906,38,0,0.465806839,6667,6,0,2,0,0
0,0.897833611,27,1,0.139240506,1500,5,0,0,0,0
1,0.071114838,46,0,0.395168387,12500,16,0,3,0,0
0,0.029678813,53,0,69,1159,2,0,0,0,0
0,0.038780612,73,0,0.219111766,4750,9,0,1,0,0
0,0.699441231,76,0,965,2554,9,0,1,0,0
0,0.069388287,38,0,0.194492058,8750,4,0,2,0,0
0,0.013767118,64,0,2004,8311,10,0,2,0,0
0,0.808309952,50,0,0.416024906,6102,9,0,3,0,4
0,0.033462072,30,0,0.109855863,7700,10,0,0,0,0
0,0.166946401,71,0,0.190553281,10500,14,0,2,0,0
0,0.518651241,53,0,0.207738542,5323,8,0,0,0,0
0,0.034853806,45,0,0.015856601,2900,5,0,0,0,0
0,0.060709949,53,0,0.20882731,7000,7,0,1,0,2
0,0.977522865,48,1,3559,2554,5,0,1,0,3
0,0.070975723,43,0,0.083038174,10163,4,0,1,0,2
0,0.008791846,53,0,0.461938842,3073,6,1,1,0,4
0,0.002087131,79,0,1,2430,9,0,0,0,0
0,0.028861191,59,0,0.524911557,6783,8,0,2,0,1
0,0.010107255,47,0,0.273745906,5800,7,0,2,0,1
0,0.263167395,44,0,0.731859683,2080,5,0,1,0,1
0,0,23,0,0,2500,2,0,0,0,0
0,0.013897676,92,0,0.09234412,3800,6,0,0,0,0
0,0.61045762,37,0,0.461934009,7000,11,0,1,0,0
0,0,62,0,0,10001,3,0,0,0,0
0,0.008218903,73,0,0.007746127,4001,8,0,0,0,0
0,0.737901417,51,0,0.264552945,37500,12,0,1,0,3
1,0.981607357,48,0,0.422890398,3092,8,0,1,0,0
0,0.012639466,84,0,0.00339966,10000,9,0,0,0,0
0,0.00074029,71,0,0.298283506,8796,13,0,3,0,0
0,0.0739507,41,5,1148,1159,6,0,0,0,2
0,1.129368805,33,2,0.218890555,2667,4,0,0,1,1
0,0.097131403,81,0,0.463717838,3458,15,0,1,0,0
0,0.155475982,47,0,0.332778009,2400,21,0,0,0,1
0,0.593600388,60,0,0.219406886,8800,6,0,1,0,0
0,0.02540073,50,0,0.013516413,4660,8,0,0,0,0
0,0,67,0,0.036237136,6898,6,0,1,0,0
0,0.437892578,52,0,102,1159,2,0,0,0,0
1,1.027420737,42,0,0.213957209,5000,3,4,0,0,1
0,0.025637607,89,0,0.212,249,6,0,0,0,0
0,0.020653689,60,0,0.103547459,7300,9,0,1,0,1
0,0.087659455,71,0,0.264358108,4735,7,0,1,0,0
0,0.134599236,39,1,0.137033516,8413,14,0,0,0,1
0,0.532434287,53,0,4655,8311,17,0,2,0,0
0,0.005799613,48,0,0.761695322,2500,5,0,1,0,0
0,0.015277353,73,0,0.060554612,5300,11,0,0,0,1
0,0,45,0,0.261093568,6016,7,0,2,0,0
0,0.333511109,49,0,0.25420241,40333,12,0,2,0,3
0,0.058820149,71,0,0.384246301,2500,7,0,0,0,0
0,0.052684574,52,0,0.19429498,13566,12,0,1,0,0
0,0.552108382,57,0,0.939034046,2525,11,0,1,0,0
0,0.568215892,33,0,0.070074394,4166,4,0,0,0,2
0,0,52,0,0.429585616,12958,10,0,3,0,1
0,0.024619392,38,0,841,1159,6,0,0,0,0
1,0.80058508,29,2,0.059542796,1880,4,1,0,2,0
0,0.094710612,63,0,0.5794859,4006,29,0,1,0,0
0,0.87498494,51,0,0.49503377,7550,10,0,1,0,2
0,0.049184903,56,0,0.190853943,15000,10,0,2,0,0
0,0.15115041,37,0,0.221599061,7666,5,0,2,0,3
0,0.298509595,58,0,0.350964782,7410,6,0,1,0,1
0,0.149578796,69,0,0.008386015,7750,4,0,0,0,0
0,0.017247426,62,0,0.133995669,7850,19,0,1,0,0
0,0.188461576,74,0,0.781284174,6400,23,0,9,0,1
0,0.474022496,30,0,0.018958483,4166,2,0,0,0,2
0,0.182396841,64,0,0.731067233,4000,13,0,2,0,0
0,0,68,0,0,1185,2,0,0,0,0
0,0.055211788,73,0,674,1159,5,0,0,0,0
0,0.027613765,77,0,0.374809327,4588,7,0,2,0,0
0,0.213785748,46,0,0.367816092,2000,5,0,1,0,0
0,0.282826252,43,0,0.428248952,3100,16,0,0,0,0
0,0.003895752,51,0,0.222753027,9000,13,0,2,0,2
0,0.0828247,43,0,0.669666427,8333,11,0,4,0,0
1,0.527448733,37,0,0.151238159,6016,6,0,0,0,2
1,0.9999999,34,1,0.132082459,8100,5,0,0,2,0
0,0.001074005,74,0,0.094181164,5000,9,0,0,0,0
1,0.751730621,48,5,0.308338332,1666,13,0,0,0,2
0,0.836131095,44,1,0.153296834,4200,4,0,0,0,4
0,0.108272387,40,0,997,1,12,1,1,0,1
0,0.146347561,68,1,0.55968004,8000,13,0,3,0,0
0,1.043037079,47,0,5024,8311,10,0,3,0,0
0,0.926147705,35,0,0.009594096,1354,1,2,0,0,0
0,3.18E-05,42,0,0.284886248,6900,9,0,1,0,5
0,0.038995667,36,0,0.086982603,5000,6,0,0,0,0
0,0.01149977,52,0,0.954009198,5000,13,0,3,0,0
0,0.619388696,53,2,0.743605484,4886,11,0,2,2,0
0,0.889222156,29,0,0.042889391,3100,3,0,0,0,1
0,0.865149279,47,0,0.705286839,2666,5,0,1,0,0
0,0,32,0,447,1159,4,1,0,0,0
0,0.108117633,59,0,0.58832495,6560,22,0,2,0,2
0,0.724279835,34,0,0.284769625,4687,4,0,1,0,1
0,0.729462561,28,0,748,1159,7,0,0,0,0
0,0.010138185,45,0,0.498003328,6009,9,0,4,0,1
0,0.015180145,55,1,0.685723211,3200,12,0,1,0,1
0,0.08310992,75,0,0.151003168,1893,3,0,0,0,0
0,0.015544748,66,0,10,1159,5,0,0,0,0
0,0.359984517,57,0,2108,2554,8,0,1,0,0
1,0.9999999,43,0,0.173076923,3691,1,5,0,1,0
0,0.003150541,65,0,2291,8311,6,0,2,0,0
0,0.005737258,70,0,28,1159,2,0,0,0,0
0,0.000254624,65,0,1682,8311,13,0,2,0,0
1,0.547564444,39,2,1.681366048,3015,7,1,1,0,3
0,0.457121089,80,0,0.521363967,19237,7,0,3,0,0
0,0.030318669,77,0,0.431698531,3608,7,0,2,0,0
0,0.076867853,28,0,0.026394721,1666,2,0,0,0,0
0,0.9999999,27,0,0.18968386,3605,5,0,0,0,0
0,0.412067297,44,0,0.384226167,12450,13,0,2,0,3
0,0.068920199,62,1,1994,2554,13,0,1,0,0
0,0.9999999,62,0,2796,2554,5,0,1,0,3
0,0.492820207,70,0,5503,8311,20,0,2,0,0
0,0.018040591,40,1,0.370638924,9515,9,0,1,0,1
0,0.086783179,67,0,0.162515906,5500,10,0,1,0,0
0,0.082541703,35,0,0.331567253,5850,5,0,1,0,2
0,0.9999999,75,0,0,2218,1,0,0,0,0
0,0.064193581,51,0,0.087314662,4855,3,0,0,0,1
0,0.211368395,46,0,0.235927298,11333,7,0,1,0,1
0,0.086106028,56,0,0.239054353,14000,5,1,1,0,0
0,0.038994429,67,0,0.00139972,5000,6,0,0,0,0
1,0.9999999,60,1,0.248418248,6005,1,6,0,4,0
0,0,61,0,0.310935125,12500,14,0,5,0,0
0,0.03258963,50,0,0.004213985,14000,4,0,0,0,0
0,0.000627439,76,0,60,1159,5,0,0,0,0
0,0,39,0,0.551765513,5833,5,0,1,0,0
0,0.007984032,30,0,0.099960016,2500,3,4,0,1,0
0,0.002232454,84,0,1313,2554,11,0,1,0,0
0,0.9999999,44,0,114,1159,1,2,0,0,0
0,0,52,0,0.038300321,12166,17,0,0,0,2
0,0.313240966,60,0,1.471153846,1039,4,0,1,0,1
1,0.9999999,57,2,0.316170957,4000,4,0,0,2,1
0,0.684385382,27,0,0.516853933,800,3,0,1,0,2
0,0.598946393,44,0,0.661531625,6750,11,0,2,0,2
0,0.74345131,37,0,0.645905421,2600,6,0,2,0,0
0,0,50,0,0.726978074,5244,6,0,2,1,2
0,0.9999999,33,0,199,1,1,0,0,0,0
0,0.047614513,48,0,0.671660741,7875,13,0,9,0,1
0,0.025120461,51,0,0.322812052,3484,14,0,1,0,1
0,0.207356867,61,0,1.874250167,4500,16,0,2,0,0
0,0.57184586,64,0,0.654085746,5457,13,0,2,0,0
0,0.097751651,27,0,0.226773227,1000,4,0,0,0,0
0,0.028530358,67,0,0.143674699,3319,8,0,0,0,1
0,0.008078517,61,0,0.184423953,9000,16,0,1,0,0
0,0.317584121,47,0,0.554165238,5833,7,0,2,0,2
0,0.1443438,58,0,1.193323551,2725,27,0,3,0,0
0,0.062687496,67,0,0.337872892,10793,11,0,2,0,0
